x,y
-5893,34727449
-4346,18887716
-19458,378613764
-3729,13905441
-3751,14070001
-15908,253064464
-8033,64529089
-9484,89946256
13015,169390225
9196,84566416
-13766,189502756
-13012,169312144
12545,157377025
-19894,395771236
4555,20748025
-13482,181764324
11533,133010089
10348,107081104
-6431,41357761
7419,55041561
11791,139027681
13812,190771344
16653,277322409
17246,297424516
3725,13875625
18288,334450944
18929,358307041
1870,3496900
8279,68541841
8775,77000625
-5456,29767936
1605,2576025
10675,113955625
3652,13337104
-2746,7540516
-10576,111851776
6952,48330304
13625,185640625
17235,297045225
-17154,294259716
18336,336208896
-15272,233233984
5195,26988025
3091,9554281
11812,139523344
12001,144024001
9631,92756161
-1309,1713481
-18052,325874704
4108,16875664
-774,599076
14759,217828081
10510,110460100
-411,168921
5275,27825625
-6811,46389721
-9994,99880036
3005,9030025
5258,27646564
5719,32706961
-1159,1343281
-14383,206870689
-9068,82228624
2717,7382089
10429,108764041
-19861,394459321
-13697,187607809
-846,715716
8680,75342400
-17393,302516449
3049,9296401
9371,87815641
10233,104714289
-2267,5139289
15720,247118400
16329,266636241
12099,146385801
10342,106956964
-6476,41938576
-4655,21669025
-4752,22581504
7438,55323844
-1596,2547216
13170,173448900
-11401,129982801
11589,134304921
-11066,122456356
-11420,130416400
287,82369
-13765,189475225
2792,7795264
-18846,355171716
6769,45819361
10667,113784889
7863,61826769
-16614,276024996
13983,195524289
19464,378847296
4866,23677956
19447,378185809
552,304704
-13942,194379364
-960,921600
-4735,22420225
-3481,12117361
19496,380094016
-19803,392158809
2969,8814961
2612,6822544
-16915,286117225
-7997,63952009
6411,41100921
-1825,3330625
14103,198894609
16527,273141729
-11634,135349956
-4137,17114769
3430,11764900
3785,14326225
-7854,61685316
6502,42276004
19893,395731449
-19207,368908849
-12173,148181929
-2977,8862529
-15054,226622916
6708,44997264
12442,154803364
-11049,122080401
-6843,46826649
9839,96805921
-14710,216384100
-4143,17164449
-19664,386672896
2802,7851204
-4663,21743569
-16563,274332969
-14317,204976489
-15155,229674025
-13626,185667876
15430,238084900
13211,174530521
-18224,332114176
18156,329640336
-14040,197121600
-11581,134119561
10143,102880449
-14492,210018064
-8943,79977249
-9308,86638864
17760,315417600
19907,396288649
1650,2722500
-3679,13535041
-16994,288796036
225,50625
10257,105206049
5559,30902481
16347,267224409
-18764,352087696
-1359,1846881
-6042,36505764
9634,92813956
4171,17397241
5026,25260676
-16558,274167364
-2984,8904256
-8958,80245764
-19738,389588644
12346,152423716
-1541,2374681
11120,123654400
-97,9409
6431,41357761
7856,61716736
-2703,7306209
9136,83466496
785,616225
-6658,44328964
-5731,32844361
11459,131308681
-9996,99920016
-7360,54169600
-16727,279792529
-13027,169702729
18276,334012176
-19079,364008241
-959,919681
5177,26801329
-662,438244
-563,316969
15977,255264529
17961,322597521
11809,139452481
8307,69006249
-9902,98049604
18199,331203601
12114,146748996
-9848,96983104
6008,36096064
5817,33837489
-12792,163635264
-11259,126765081
17222,296597284
19562,382671844
19732,389351824
-8267,68343289
-19786,391485796
9584,91853056
11615,134908225
11639,135466321
10587,112084569
-11235,126225225
12371,153041641
7749,60047001
8323,69272329
-9437,89056969
-3086,9523396
6469,41847961
16828,283181584
-5665,32092225
2363,5583769
-14576,212459776
19432,377602624
-17747,314956009
-3588,12873744
-4562,20811844
-2764,7639696
-10390,107952100
-8320,69222400
-9128,83320384
-11924,142181776
2432,5914624
-10570,111724900
19145,366531025
14090,198528100
9646,93045316
-7310,53436100
5173,26759929
10549,111281401
-4845,23474025
-14718,216619524
-7343,53919649
1047,1096209
-6828,46621584
17516,306810256
6816,46457856
-2921,8532241
16088,258823744
-16122,259918884
2836,8042896
3910,15288100
-15624,244109376
12820,164352400
18999,360962001
-7881,62110161
9442,89151364
5943,35319249
-8123,65983129
5532,30603024
-12463,155326369
11547,133333209
12574,158105476
-5372,28858384
-6155,37884025
5254,27604516
4181,17480761
14334,205463556
5931,35176761
-1158,1340964
-17861,319015321
4964,24641296
5090,25908100
9752,95101504
-2189,4791721
14661,214944921
5212,27164944
-14307,204690249
11433,130713489
-4190,17556100
17946,322058916
-12973,168298729
1727,2982529
17458,304781764
-19081,364084561
5043,25431849
766,586756
-6567,43125489
-11664,136048896
-5564,30958096
6706,44970436
-11683,136492489
-16671,277922241
-10776,116122176
14189,201327721
9031,81558961
5385,28998225
16094,259016836
11983,143592289
13939,194295721
-7384,54523456
-5253,27594009
15581,242767561
-15743,247842049
15350,235622500
9480,89870400
-3777,14265729
-1281,1640961
4407,19421649
-5963,35557369
3151,9928801
-19386,375816996
7877,62047129
-3635,13213225
16367,267878689
4160,17305600
-13731,188540361
14959,223771681
16241,263770081
890,792100
4130,17056900
5669,32137561
-4598,21141604
-4090,16728100
-10053,101062809
-6265,39250225
-18454,340550116
1787,3193369
12084,146023056
16178,261727684
-16429,269912041
6149,37810201
2102,4418404
-5415,29322225
-16350,267322500
19003,361114009
-14846,220403716
-6164,37994896
-5375,28890625
-15576,242611776
-10430,108784900
-7145,51051025
-2772,7683984
19316,373107856
-10604,112444816
-13180,173712400
6056,36675136
-6909,47734281
4981,24810361
-8793,77316849
439,192721
-13275,176225625
124,15376
-5511,30371121
11656,135862336
3259,10621081
5091,25918281
-15719,247086961
764,583696
-12470,155500900
-19788,391564944
8898,79174404
-5941,35295481
14018,196504324
5939,35271721
-7094,50324836
-11565,133749225
-14948,223442704
12701,161315401
19640,385729600
16386,268500996
-14850,220522500
-1430,2044900
-4910,24108100
14787,218655369
3485,12145225
-19530,381420900
-8430,71064900
-18471,341177841
-4948,24482704
-18048,325730304
1181,1394761
-9815,96334225
-2485,6175225
7382,54493924
264,69696
-16443,270372249
-4404,19395216
8305,68973025
3537,12510369
-2203,4853209
7116,50637456
17623,310570129
-1426,2033476
2727,7436529
-4019,16152361
3584,12845056
-8426,70997476
-3408,11614464
8196,67174416
5893,34727449
-12893,166229449
6932,48052624
-5968,35617024
7161,51279921
3039,9235521
-16631,276590161
-9239,85359121
8741,76405081
10992,120824064
-7961,63377521
7315,53509225
2349,5517801
13465,181306225
-6996,48944016
-18189,330839721
10777,116143729
12295,151167025
7508,56370064
-9301,86508601
3952,15618304
6130,37576900
-11882,141181924
2980,8880400
-14896,221890816
1162,1350244
16327,266570929
11392,129777664
-11254,126652516
1,1
8412,70761744
18124,328479376
-4274,18267076
7229,52258441
-17840,318265600
-9263,85803169
5060,25603600
39,1521
-11059,122301481
7098,50381604
-14393,207158449
3015,9090225
15251,232593001
-12384,153363456
17177,295049329
-10692,114318864
9106,82919236
11965,143161225
-8550,73102500
12202,148888804
-17835,318087225
-19654,386279716
7304,53348416
-13828,191213584
9217,84953089
10366,107453956
13508,182466064
162,26244
14938,223143844
-15246,232440516
-14843,220314649
-19687,387577969
470,220900
360,129600
-1160,1345600
13824,191102976
5464,29855296
-11612,134838544
3924,15397776
14167,200703889
4383,19210689
-10820,117072400
11055,122213025
-12732,162103824
-4648,21603904
6868,47169424
-7988,63808144
3070,9424900
-11986,143664196
8433,71115489
2890,8352100
16300,265690000
-13089,171321921
-9698,94051204
-8277,68508729
19049,362864401
-13491,182007081
-16575,274730625
-6204,38489616
-2664,7096896
14397,207273609
-9577,91718929
8445,71318025
4117,16949689
-14031,196868961
1443,2082249
-10888,118548544
8897,79156609
-1422,2022084
-6693,44796249
16763,280998169
10010,100200100
-7546,56942116
-16570,274564900
17711,313679521
6806,46321636
3258,10614564
-19799,392000401
-18147,329313609
-8747,76510009
-6469,41847961
5603,31393609
-18599,345922801
13135,172528225
-8140,66259600
11264,126877696
8393,70442449
2200,4840000
-57,3249
-3667,13446889
-156,24336
9535,90916225
2641,6974881
374,139876
2578,6646084
-15440,238393600
-14259,203319081
-7087,50225569
11218,125843524
3461,11978521
13556,183765136
-2533,6416089
3097,9591409
4403,19386409
11076,122677776
1560,2433600
6928,47997184
13103,171688609
-11433,130713489
-9100,82810000
-9464,89567296
-12557,157678249
19748,389983504
-14471,209409841
-375,140625
7992,63872064
-584,341056
-10197,103978809
3729,13905441
-606,367236
1266,1602756
1711,2927521
-6093,37124649
-6625,43890625
16039,257249521
-5944,35331136
-19652,386201104
-13242,175350564
-373,139129
12067,145612489
-17223,296631729
9063,82137969
-2924,8549776
19975,399000625
14114,199204996
5790,33524100
-12522,156800484
18454,340550116
-12190,148596100
-17744,314849536
-15235,232105225
196,38416
-11822,139759684
19155,366914025
-8215,67486225
-9939,98783721
-2314,5354596
14817,219543489
11134,123965956
-14251,203091001
-19822,392911684
-12366,152917956
-10278,105637284
-17141,293813881
3034,9205156
-13057,170485249
5219,27237961
-18078,326814084
15485,239785225
-1556,2421136
-19574,383141476
18675,348755625
2202,4848804
-14506,210424036
-17012,289408144
11319,128119761
-1708,2917264
-63,3969
15079,227376241
1698,2883204
-364,132496
16128,260112384
-16295,265527025
8048,64770304
-3023,9138529
6459,41718681
19288,372026944
-11666,136095556
-8095,65529025
14264,203461696
-16197,262342809
-7886,62188996
14362,206267044
-5510,30360100
295,87025
1692,2862864
-10412,108409744
6923,47927929
-8045,64722025
15539,241460521
-7456,55591936
6802,46267204
3113,9690769
-14529,211091841
3161,9991921
7930,62884900
-6895,47541025
-16873,284698129
-10774,116079076
-17176,295014976
-8446,71334916
-15826,250462276
-17718,313927524
4471,19989841
3960,15681600
-13649,186295201
-1537,2362369
4982,24820324
-3041,9247681
-15555,241958025
-10404,108243216
-4128,17040384
18771,352350441
12075,145805625
-5800,33640000
16760,280897600
5089,25897921
15253,232654009
-17003,289102009
7149,51108201
-4815,23184225
-13662,186650244
4999,24990001
10160,103225600
-3972,15776784
-18848,355247104
-3967,15737089
6422,41242084
1730,2992900
16013,256416169
15919,253414561
12930,167184900
4434,19660356
-9274,86007076
-15563,242206969
-9631,92756161
11752,138109504
2819,7946761
12089,146143921
6254,39112516
13692,187470864
-1819,3308761
17585,309232225
-16988,288592144
17882,319765924
4482,20088324
-8938,79887844
14240,202777600
536,287296
11239,126315121
-3791,14371681
16489,271887121
-10691,114297481
1658,2748964
-11955,142922025
-17201,295874401
14520,210830400
-3217,10349089
-14000,196000000
10686,114190596
-1038,1077444
19747,389944009
5203,27071209
-12066,145588356
16080,258566400
9030,81540900
18984,360392256
11984,143616256
13352,178275904
14492,210018064
11588,134281744
16922,286354084
11694,136749636
18031,325116961
-1313,1723969
4620,21344400
19260,370947600
-1456,2119936
10316,106419856
-7462,55681444
-2249,5058001
-15532,241243024
-7822,61183684
9555,91298025
9527,90763729
16719,279524961
300,90000
-1044,1089936
-14654,214739716
-16986,288524196
-18457,340660849
10734,115218756
13544,183439936
7787,60637369
646,417316
-8440,71233600
-1293,1671849
2981,8886361
-6994,48916036
-12138,147331044
-18803,353552809
18309,335219481
-16354,267453316
6632,43983424
-12046,145106116
-8336,69488896
3377,11404129
17489,305865121
9223,85063729
15305,234243025
8817,77739489
5407,29235649
8670,75168900
8806,77545636
-4222,17825284
-5817,33837489
372,138384
13708,187909264
9837,96766569
5445,29648025
-1770,3132900
-1617,2614689
15878,252110884
8491,72097081
4378,19166884
-19112,365268544
-11785,138886225
-7166,51351556
-2673,7144929
-13708,187909264
-21,441
-15961,254753521
16553,274001809
8096,65545216
-19008,361304064
10370,107536900
460,211600
-10516,110586256
-2603,6775609
-14211,201952521
17616,310323456
3773,14235529
-16298,265624804
17735,314530225
-2959,8755681
-11568,133818624
-6732,45319824
16030,256960900
-10469,109599961
-85,7225
5362,28751044
19700,388090000
-3204,10265616
-5871,34468641
-9429,88906041
-18841,354983281
-15948,254338704
-1544,2383936
2309,5331481
12745,162435025
14309,204747481
15695,246333025
-19826,393070276
17947,322094809
-3869,14969161
-19998,399920004
11823,139783329
-8616,74235456
15234,232074756
-16468,271195024
13012,169312144
7263,52751169
5157,26594649
17558,308283364
12886,166048996
-7760,60217600
-17234,297010756
507,257049
9697,94031809
14419,207907561
-12879,165868641
6460,41731600
-4437,19686969
-10255,105165025
-7906,62504836
12413,154082569
-12809,164070481
19382,375661924
10597,112296409
-11114,123520996
7647,58476609
716,512656
-13230,175032900
11052,122146704
-16074,258373476
11318,128097124
-19932,397284624
10635,113103225
-8660,74995600
3309,10949481
8535,72846225
-9925,98505625
2178,4743684
13853,191905609
4868,23697424
-17283,298702089
17444,304293136
11206,125574436
5193,26967249
15393,236944449
-9313,86731969
-3144,9884736
6425,41280625
18593,345699649
13980,195440400
-13059,170537481
7254,52620516
-8308,69022864
-8102,65642404
4025,16200625
17901,320445801
9455,89397025
-3501,12257001
8318,69189124
11622,135070884
-11356,128958736
-12830,164608900
-10954,119990116
1841,3389281
-4279,18309841
3473,12061729
16825,283080625
-3576,12787776
-10750,115562500
-11602,134606404
-1133,1283689
-18068,326452624
4939,24393721
2666,7107556
12248,150013504
17238,297148644
18547,343991209
11278,127193284
-6078,36942084
-12589,158482921
3056,9339136
-19590,383768100
-6290,39564100
-18743,351300049
13180,173712400
16446,270470916
-8105,65691025
-8698,75655204
-19723,388996729
6690,44756100
19247,370447009
19856,394260736
-10293,105945849
-14007,196196049
-17108,292683664
-10066,101324356
-9448,89264704
-5082,25826724
-11985,143640225
-1224,1498176
5604,31404816
15352,235683904
5994,35928036
-14930,222904900
-6671,44502241
5428,29463184
5596,31315216
8110,65772100
13380,179024400
-4964,24641296
2085,4347225
-19179,367834041
-13634,185885956
-11583,134165889
4354,18957316
6403,40998409
-16395,268796025
1949,3798601
-2953,8720209
-12390,153512100
7671,58844241
-1152,1327104
14935,223054225
-19750,390062500
5886,34644996
8044,64705936
-13602,185014404
-15910,253128100
-6185,38254225
154,23716
-47,2209
-6145,37761025
13232,175085824
-864,746496
6667,44448889
11266,126922756
-13306,177049636
969,938961
19264,371101696
-2709,7338681
6867,47155689
3270,10692900
-1789,3200521
16311,266048721
6673,44528929
-19829,393189241
15074,227225476
7732,59783824
14858,220760164
13282,176411524
-13472,181494784
9267,85877289
18387,338081769
11373,129345129
11250,126562500
8593,73839649
-7158,51236964
7805,60918025
-19703,388208209
-9338,87198244
-6746,45508516
6629,43943641
-12354,152621316
-6249,39050001
10763,115842169
-15179,230402041
18995,360810025
7175,51480625
-14209,201895681
2439,5948721
4733,22401289
-5351,28633201
-15976,255232576
-9568,91546624
11664,136048896
16958,287573764
16385,268468225
-153,23409
-18914,357739396
6513,42419169
930,864900
-17049,290668401
2870,8236900
-17972,322992784
221,48841
1893,3583449
-19046,362750116
-2683,7198489
11089,122965921
2549,6497401
5123,26245129
1874,3511876
7832,61340224
12465,155376225
-5356,28686736
14946,223382916
-15781,249039961
-16634,276689956
-244,59536
-181,32761
-2651,7027801
-5114,26152996
-9264,85821696
-1904,3625216
18290,334524100
-12313,151609969
-19341,374074281
-6865,47128225
-5882,34597924
16032,257025024
5021,25210441
-14378,206726884
6598,43533604
-12200,148840000
934,872356
-2328,5419584
-9814,96314596
1777,3157729
5538,30669444
19799,392000401
330,108900
9216,84934656
-13650,186322500
2461,6056521
760,577600
17803,316946809
15096,227889216
18529,343323841
-4036,16289296
-357,127449
-1519,2307361
-3455,11937025
19598,384081604
-12776,163226176
-11601,134583201
-16788,281836944
16570,274564900
6106,37283236
-19931,397244761
8404,70627216
-14241,202806081
7146,51065316
2820,7952400
-3121,9740641
-6714,45077796
14116,199261456
-5614,31516996
5165,26677225
-13623,185586129
-13900,193210000
-8153,66471409
-7732,59783824
12209,149059681
-16602,275626404
-6956,48385936
11580,134096400
-6694,44809636
-16951,287336401
-11768,138485824
-10246,104980516
15034,226021156
8158,66552964
8654,74891716
4247,18037009
-12385,153388225
13271,176119441
8138,66227044
-7060,49843600
-5981,35772361
4568,20866624
-8893,79085449
-17452,304572304
-4831,23338561
18469,341103961
4341,18844281
17591,309443281
2074,4301476
17176,295014976
